sample_id,total_ms,predicted,actual,correct
1150,21.008,4,0,0
1151,20.762,0,0,1
1152,20.652,4,0,0
1153,20.633,0,0,1
1154,20.567,0,0,1
1155,20.655,0,0,1
1156,20.552,0,0,1
1157,20.562,0,0,1
1158,20.498,0,0,1
1159,20.444,4,0,0
1160,20.931,0,0,1
1161,20.617,0,0,1
1162,20.583,0,0,1
1163,21.123,0,0,1
1164,20.565,0,0,1
1165,20.547,0,0,1
1166,20.666,0,0,1
1167,20.584,0,0,1
1168,20.748,5,0,0
1169,20.600,0,0,1
1170,20.535,3,0,0
1171,20.935,0,0,1
1172,20.440,0,0,1
1173,20.452,0,0,1
1174,20.490,0,0,1
1175,21.696,0,0,1
1176,21.603,0,0,1
1177,21.553,0,0,1
1178,21.359,0,0,1
1179,21.155,0,0,1
1180,20.851,0,0,1
1181,21.036,0,0,1
1182,21.346,4,0,0
1183,21.211,0,0,1
1184,21.178,0,0,1
1185,21.340,0,0,1
1186,21.471,0,0,1
1187,22.076,0,0,1
1188,21.389,0,0,1
1189,21.483,0,0,1
1190,21.408,0,0,1
1191,21.211,0,0,1
1192,21.278,0,0,1
1193,21.592,0,0,1
1194,22.041,5,0,0
1195,22.025,0,0,1
1196,21.921,0,0,1
1197,21.463,0,0,1
1198,21.390,0,0,1
1199,21.323,0,0,1
1200,21.886,0,0,1
1201,21.449,0,0,1
1202,21.080,0,0,1
1203,21.085,0,0,1
1204,21.054,0,0,1
1205,21.076,0,0,1
1206,21.046,0,0,1
1207,21.125,1,0,0
1208,21.236,0,0,1
1209,21.228,0,0,1
1210,21.871,0,0,1
1211,21.258,0,0,1
1212,21.274,0,0,1
1213,21.266,5,0,0
1214,21.246,3,0,0
1215,21.316,0,0,1
1216,21.260,0,0,1
1217,21.258,0,0,1
1218,21.248,0,0,1
1219,21.324,0,0,1
1220,21.142,0,0,1
1221,21.428,0,0,1
1222,21.443,0,0,1
1223,21.191,0,0,1
1224,21.257,0,0,1
1225,21.172,0,0,1
1226,21.084,3,0,0
1227,21.092,0,0,1
1228,21.093,0,0,1
1229,21.146,0,0,1
1230,21.061,0,0,1
1231,21.739,5,0,0
1232,21.285,0,0,1
1233,20.651,0,0,1
1234,21.514,0,0,1
1235,20.518,5,0,0
1236,20.580,0,0,1
1237,20.431,0,0,1
1238,20.473,0,0,1
1239,20.460,0,0,1
1240,20.465,0,0,1
1241,20.492,0,0,1
1242,20.545,5,0,0
1243,20.822,0,0,1
1244,20.735,0,0,1
1245,20.603,0,0,1
1246,20.468,0,0,1
1247,20.431,0,0,1
1248,20.428,0,0,1
1249,21.128,0,0,1
1250,21.134,0,0,1
1251,21.115,0,0,1
1252,21.284,0,0,1
1253,21.276,0,0,1
1254,21.245,0,0,1
1255,21.312,0,0,1
1256,21.206,0,0,1
1257,20.724,0,0,1
1258,21.413,0,0,1
1259,20.463,0,0,1
1260,20.551,0,0,1
1261,20.507,0,0,1
1262,20.664,0,0,1
1263,20.626,0,0,1
1264,20.564,0,0,1
1265,20.542,0,0,1
1266,20.476,0,0,1
1267,20.466,0,0,1
1268,20.457,0,0,1
1269,20.457,0,0,1
1270,20.511,0,0,1
1271,20.546,0,0,1
1272,20.592,0,0,1
1273,20.569,0,0,1
1274,20.520,0,0,1
1275,20.640,0,0,1
1276,20.683,0,0,1
1277,20.587,0,0,1
1278,20.490,0,0,1
1279,20.461,0,0,1
1280,20.478,0,0,1
1281,20.594,0,0,1
1282,21.449,0,0,1
1283,21.181,0,0,1
1284,21.186,0,0,1
1285,21.135,0,0,1
1286,21.171,0,0,1
1287,21.085,4,0,0
1288,20.520,0,0,1
1289,20.756,5,0,0
1290,21.525,0,0,1
1291,21.354,0,0,1
1292,21.394,0,0,1
1293,20.922,0,0,1
1294,20.787,0,0,1
1295,20.932,0,0,1
1296,21.128,0,0,1
1297,28.488,0,0,1
1298,21.254,0,0,1
1299,21.225,0,0,1
1300,21.233,0,0,1
1301,21.210,0,0,1
1302,21.640,0,0,1
1303,21.611,0,0,1
1304,21.622,0,0,1
1305,22.143,0,0,1
1306,21.353,0,0,1
1307,21.851,0,0,1
1308,21.743,0,0,1
1309,22.368,0,0,1
1310,22.509,0,0,1
1311,22.510,0,0,1
1312,22.513,0,0,1
1313,22.502,0,0,1
1314,21.920,0,0,1
1315,21.553,0,0,1
1316,21.268,0,0,1
1317,21.305,0,0,1
1318,21.933,0,0,1
1319,21.975,0,0,1
1320,21.970,0,0,1
1321,21.512,0,0,1
1322,21.254,0,0,1
1323,21.668,0,0,1
1324,21.309,0,0,1
1325,21.090,0,0,1
1326,21.099,0,0,1
1327,21.174,1,0,0
1328,22.070,0,0,1
1329,21.238,0,0,1
1330,21.156,0,0,1
1331,21.121,0,0,1
1332,21.071,0,0,1
1333,21.074,0,0,1
1334,21.119,5,0,0
1335,21.101,0,0,1
1336,21.133,0,0,1
1337,21.325,0,0,1
1338,21.373,0,0,1
1339,21.236,0,0,1
1340,21.193,0,0,1
1341,21.006,0,0,1
1342,21.015,0,0,1
1343,21.061,0,0,1
1344,21.019,0,0,1
1345,21.096,0,0,1
1346,20.922,0,0,1
1347,20.572,0,0,1
1348,20.376,0,0,1
1349,20.438,0,0,1
1350,20.396,0,0,1
1351,20.373,0,0,1
1352,21.181,0,0,1
1353,20.641,0,0,1
1354,21.112,0,0,1
1355,21.103,0,0,1
1356,20.690,0,0,1
1357,20.683,5,0,0
1358,20.717,0,0,1
1359,20.406,0,0,1
1360,20.429,0,0,1
1361,20.384,0,0,1
1362,20.415,0,0,1
1363,20.389,0,0,1
1364,20.392,0,0,1
1365,20.446,0,0,1
1366,20.558,0,0,1
1367,20.471,0,0,1
1368,20.389,0,0,1
1369,20.400,0,0,1
1370,20.484,0,0,1
1371,20.399,0,0,1
1372,20.408,0,0,1
1373,20.396,4,0,0
1374,20.397,0,0,1
1375,20.452,0,0,1
1376,21.351,3,0,0
1377,20.529,0,0,1
1378,20.443,0,0,1
1379,20.506,0,0,1
1380,20.409,0,0,1
1381,20.413,0,0,1
1382,20.375,0,0,1
1383,20.385,0,0,1
1384,20.447,0,0,1
1385,20.585,0,0,1
1386,20.616,5,0,0
1387,20.541,0,0,1
1388,20.515,0,0,1
1389,21.172,0,0,1
1390,21.049,0,0,1
1391,20.559,0,0,1
1392,20.378,0,0,1
1393,20.443,5,0,0
1394,20.374,0,0,1
1395,20.517,0,0,1
1396,20.519,0,0,1
1397,20.525,0,0,1
1398,20.470,3,0,0
1399,20.378,0,0,1
1400,20.409,5,0,0
1401,21.279,0,0,1
1402,20.466,0,0,1
1403,20.433,5,0,0
1404,21.113,0,0,1
1405,21.921,0,0,1
1406,21.495,0,0,1
1407,21.392,5,0,0
1408,21.330,0,0,1
1409,21.365,0,0,1
1410,21.407,0,0,1
1411,21.101,0,0,1
1412,20.731,0,0,1
1413,20.695,0,0,1
1414,20.696,5,0,0
1415,21.169,0,0,1
1416,21.893,0,0,1
1417,21.751,0,0,1
1418,21.219,0,0,1
1419,21.246,3,0,0
1420,21.286,0,0,1
1421,21.455,0,0,1
1422,21.809,0,0,1
1423,22.118,0,0,1
1424,22.775,5,0,0
1425,21.993,0,0,1
1426,21.478,0,0,1
1427,21.342,0,0,1
1428,21.503,0,0,1
1429,21.234,0,0,1
1430,21.333,4,0,0
1431,21.449,0,0,1
1432,21.752,0,0,1
1433,21.581,0,0,1
1434,21.528,0,0,1
1435,21.286,0,0,1
1436,21.389,0,0,1
1437,21.243,0,0,1
1438,21.232,0,0,1
1439,21.022,0,0,1
1440,21.054,0,0,1
1441,21.088,0,0,1
1442,21.123,0,0,1
1443,21.218,0,0,1
1444,21.186,0,0,1
1445,21.133,0,0,1
1446,21.025,0,0,1
1447,21.024,0,0,1
1448,22.075,0,0,1
1449,21.115,0,0,1
1450,21.107,0,0,1
1451,21.066,0,0,1
1452,21.372,0,0,1
1453,21.361,0,0,1
1454,21.313,0,0,1
1455,21.179,0,0,1
1456,21.202,0,0,1
1457,21.580,3,0,0
1458,21.348,0,0,1
1459,21.393,0,0,1
1460,21.242,0,0,1
1461,21.283,0,0,1
1462,21.267,0,0,1
1463,21.190,0,0,1
1464,21.077,0,0,1
1465,21.060,0,0,1
1466,21.076,0,0,1
1467,20.490,0,0,1
1468,20.401,0,0,1
1469,20.382,0,0,1
1470,20.412,0,0,1
1471,21.492,0,0,1
1472,20.554,0,0,1
1473,20.511,3,0,0
1474,20.541,0,0,1
1475,20.453,0,0,1
1476,20.977,0,0,1
1477,20.886,0,0,1
1478,22.021,0,0,1
1479,22.566,0,0,1
1480,22.554,0,0,1
1481,22.549,0,0,1
1482,22.578,0,0,1
1483,21.702,0,0,1
1484,21.914,0,0,1
1485,20.865,0,0,1
1486,21.170,0,0,1
1487,21.461,0,0,1
1488,21.438,0,0,1
1489,20.889,0,0,1
1490,20.831,0,0,1
1491,20.613,0,0,1
1492,38.386,0,0,1
1493,20.520,0,0,1
1494,21.270,0,0,1
1495,20.437,0,0,1
1496,20.468,0,0,1
1497,20.454,5,0,0
1498,20.631,4,0,0
1499,20.563,0,0,1
1500,20.560,0,0,1
1501,20.513,4,0,0
1502,20.421,0,0,1
1503,20.551,0,0,1
1504,20.645,0,0,1
1505,20.613,4,0,0
1506,20.619,0,0,1
1507,20.524,0,0,1
1508,21.181,5,0,0
1509,21.187,0,0,1
1510,20.719,0,0,1
1511,20.704,0,0,1
1512,20.503,0,0,1
1513,20.432,0,0,1
1514,20.475,5,0,0
1515,20.591,0,0,1
1516,20.664,0,0,1
1517,20.662,0,0,1
1518,21.454,5,0,0
1519,20.693,0,0,1
1520,20.641,0,0,1
1521,20.728,5,0,0
1522,20.570,0,0,1
1523,20.434,4,0,0
1524,20.470,0,0,1
1525,20.450,0,0,1
1526,20.515,0,0,1
1527,21.947,5,0,0
1528,21.314,5,0,0
1529,20.975,0,0,1
1530,20.796,5,0,0
1531,20.680,0,0,1
1532,20.835,0,0,1
1533,20.676,0,0,1
1534,21.220,0,0,1
1535,21.324,0,0,1
1536,21.294,0,0,1
1537,21.784,0,0,1
1538,22.087,0,0,1
1539,21.476,0,0,1
1540,21.439,0,0,1
1541,21.821,0,0,1
1542,22.582,0,0,1
1543,21.536,0,0,1
1544,22.053,0,0,1
1545,22.236,0,0,1
1546,22.496,0,0,1
1547,22.570,0,0,1
1548,22.314,0,0,1
1549,22.679,0,0,1
1550,22.525,0,0,1
1551,22.314,0,0,1
1552,22.489,0,0,1
1553,22.205,0,0,1
1554,22.203,0,0,1
1555,22.278,3,0,0
1556,22.231,0,0,1
1557,22.202,0,0,1
1558,22.152,0,0,1
1559,22.201,0,0,1
1560,22.012,0,0,1
1561,21.813,0,0,1
1562,21.527,4,0,0
1563,21.386,0,0,1
1564,22.345,0,0,1
1565,21.901,0,0,1
1566,21.541,0,0,1
1567,21.368,5,0,0
1568,21.612,0,0,1
1569,21.703,0,0,1
1570,21.382,0,0,1
1571,21.412,0,0,1
1572,21.852,0,0,1
1573,21.531,0,0,1
1574,21.569,0,0,1
1575,21.790,0,0,1
1576,21.701,0,0,1
1577,21.402,0,0,1
1578,21.464,0,0,1
1579,21.994,0,0,1
1580,21.273,0,0,1
1581,21.253,0,0,1
1582,21.523,0,0,1
1583,21.800,0,0,1
1584,21.538,0,0,1
1585,20.871,0,0,1
1586,20.853,0,0,1
1587,20.969,0,0,1
1588,21.709,0,0,1
1589,21.258,0,0,1
1590,20.973,0,0,1
1591,20.791,0,0,1
1592,21.566,0,0,1
1593,21.129,0,0,1
1594,20.958,0,0,1
1595,21.510,0,0,1
1596,21.382,0,0,1
1597,21.304,0,0,1
1598,20.870,3,0,0
1599,20.803,0,0,1
1600,20.726,0,0,1
1601,20.708,0,0,1
1602,20.793,0,0,1
1603,21.488,0,0,1
1604,20.838,0,0,1
1605,20.795,0,0,1
1606,21.112,0,0,1
1607,20.747,0,0,1
1608,21.100,5,0,0
1609,21.018,0,0,1
1610,20.745,0,0,1
1611,21.986,0,0,1
1612,21.026,0,0,1
1613,21.424,0,0,1
1614,20.835,0,0,1
1615,20.764,0,0,1
1616,21.335,0,0,1
1617,21.272,1,0,0
1618,21.295,0,0,1
1619,21.344,0,0,1
1620,21.535,0,0,1
1621,21.419,0,0,1
1622,20.982,0,0,1
1623,21.088,0,0,1
1624,20.739,0,0,1
1625,20.699,0,0,1
1626,20.715,0,0,1
1627,21.234,0,0,1
1628,21.245,0,0,1
1629,21.195,5,0,0
1630,21.331,0,0,1
1631,21.453,5,0,0
1632,21.196,0,0,1
1633,20.785,3,0,0
1634,20.760,0,0,1
1635,21.488,0,0,1
1636,20.693,0,0,1
1637,20.586,4,0,0
1638,20.963,0,0,1
1639,20.895,0,0,1
1640,21.102,0,0,1
1641,21.059,0,0,1
1642,20.884,5,0,0
1643,21.902,0,0,1
1644,21.305,0,0,1
1645,21.834,0,0,1
1646,22.328,0,0,1
1647,22.239,0,0,1
1648,22.017,0,0,1
1649,21.526,5,0,0
1650,21.972,0,0,1
1651,21.601,0,0,1
1652,22.090,0,0,1
1653,22.062,3,0,0
1654,22.015,5,0,0
1655,21.998,0,0,1
1656,21.476,0,0,1
1657,21.521,0,0,1
1658,22.631,0,0,1
1659,22.027,0,0,1
1660,21.972,0,0,1
1661,21.855,0,0,1
1662,21.906,0,0,1
1663,22.159,3,0,0
1664,21.934,0,0,1
1665,21.909,0,0,1
1666,21.989,4,0,0
1667,22.224,1,0,0
1668,21.998,5,0,0
1669,22.052,0,0,1
1670,21.874,0,0,1
1671,21.294,0,0,1
1672,21.475,0,0,1
1673,21.208,0,0,1
1674,21.147,0,0,1
1675,21.728,0,0,1
1676,21.999,4,0,0
1677,21.433,0,0,1
1678,21.557,0,0,1
1679,21.842,0,0,1
1680,22.130,0,0,1
1681,22.591,0,0,1
1682,21.783,5,0,0
1683,21.937,5,0,0
1684,21.957,0,0,1
1685,21.368,0,0,1
1686,21.523,0,0,1
1687,21.412,0,0,1
1688,21.344,4,0,0
1689,21.490,0,0,1
1690,21.636,0,0,1
1691,21.395,0,0,1
1692,21.501,0,0,1
1693,21.760,0,0,1
1694,21.531,4,0,0
1695,22.046,0,0,1
1696,21.542,0,0,1
1697,21.470,0,0,1
1698,21.978,5,0,0
1699,21.895,0,0,1
1700,21.899,0,0,1
1701,21.913,0,0,1
1702,24.518,0,0,1
1703,21.919,5,0,0
1704,22.941,0,0,1
1705,22.117,0,0,1
1706,22.052,0,0,1
1707,21.305,4,0,0
1708,21.217,5,0,0
1709,21.188,0,0,1
1710,21.250,0,0,1
1711,21.233,0,0,1
1712,21.296,0,0,1
1713,21.261,0,0,1
1714,21.037,0,0,1
1715,20.735,5,0,0
1716,20.617,0,0,1
1717,20.594,0,0,1
1718,21.137,5,0,0
1719,20.986,0,0,1
1720,20.704,0,0,1
1721,20.776,0,0,1
1722,20.649,0,0,1
1723,20.725,5,0,0
1724,21.075,0,0,1
1725,20.811,0,0,1
1726,21.243,0,0,1
1727,20.829,0,0,1
1728,21.691,0,0,1
1729,21.255,0,0,1
1730,20.747,0,0,1
1731,20.871,0,0,1
1732,21.423,0,0,1
1733,21.427,0,0,1
1734,21.390,0,0,1
1735,21.342,0,0,1
1736,21.240,0,0,1
1737,21.228,0,0,1
1738,21.234,0,0,1
1739,21.236,0,0,1
1740,21.439,0,0,1
1741,21.399,0,0,1
1742,21.450,0,0,1
1743,21.481,0,0,1
1744,21.456,4,0,0
1745,21.500,0,0,1
1746,21.534,0,0,1
1747,21.451,0,0,1
1748,21.437,0,0,1
1749,21.559,4,0,0
1750,21.356,0,0,1
1751,22.329,0,0,1
1752,21.409,0,0,1
1753,21.467,0,0,1
1754,21.665,0,0,1
1755,21.392,0,0,1
1756,21.386,0,0,1
1757,21.386,0,0,1
1758,21.357,0,0,1
1759,21.338,3,0,0
1760,21.400,5,0,0
1761,21.270,0,0,1
1762,21.307,0,0,1
1763,21.396,0,0,1
1764,21.281,0,0,1
1765,21.263,0,0,1
1766,20.987,0,0,1
1767,20.754,0,0,1
1768,20.585,5,0,0
1769,21.171,0,0,1
1770,21.817,0,0,1
1771,21.594,0,0,1
1772,21.456,0,0,1
1773,21.424,0,0,1
1774,21.317,0,0,1
1775,21.326,0,0,1
1776,21.057,0,0,1
1777,21.463,0,0,1
1778,21.805,0,0,1
1779,22.354,0,0,1
1780,22.143,0,0,1
1781,22.153,0,0,1
1782,21.820,0,0,1
1783,22.163,0,0,1
1784,22.678,0,0,1
1785,22.477,0,0,1
1786,22.329,1,0,0
1787,22.363,0,0,1
1788,22.967,0,0,1
1789,21.946,0,0,1
1790,21.923,0,0,1
1791,21.926,0,0,1
1792,22.092,0,0,1
1793,21.726,4,0,0
1794,21.887,0,0,1
1795,21.675,0,0,1
1796,21.588,0,0,1
1797,22.546,1,0,0
1798,21.908,0,0,1
1799,21.745,0,0,1
1800,21.792,0,0,1
1801,21.736,0,0,1
1802,21.695,0,0,1
1803,21.753,0,0,1
1804,21.641,0,0,1
1805,21.698,0,0,1
1806,21.681,0,0,1
1807,21.935,0,0,1
1808,22.673,0,0,1
1809,22.781,0,0,1
1810,21.627,0,0,1
1811,21.411,1,0,0
1812,21.315,0,0,1
1813,21.367,0,0,1
1814,22.136,0,0,1
1815,21.705,0,0,1
1816,21.339,0,0,1
1817,21.378,0,0,1
1818,21.684,0,0,1
1819,21.798,0,0,1
1820,22.213,3,0,0
1821,21.669,0,0,1
1822,21.587,0,0,1
1823,21.624,0,0,1
1824,21.599,0,0,1
1825,21.722,0,0,1
1826,22.016,0,0,1
1827,22.160,0,0,1
1828,21.717,4,0,0
1829,21.735,0,0,1
1830,21.727,0,0,1
1831,21.709,0,0,1
1832,21.757,0,0,1
1833,21.592,0,0,1
1834,21.863,0,0,1
1835,21.789,5,0,0
1836,21.738,0,0,1
1837,21.760,0,0,1
1838,21.798,0,0,1
1839,21.818,0,0,1
1840,21.744,0,0,1
1841,21.606,0,0,1
1842,21.515,0,0,1
1843,22.355,0,0,1
1844,21.584,0,0,1
1845,21.512,0,0,1
1846,21.596,4,0,0
1847,21.539,0,0,1
1848,21.508,0,0,1
1849,21.669,0,0,1
1850,21.672,0,0,1
1851,21.519,0,0,1
1852,21.766,3,0,0
1853,21.626,0,0,1
1854,21.551,0,0,1
1855,21.489,0,0,1
1856,21.550,0,0,1
1857,21.616,0,0,1
1858,21.605,0,0,1
1859,21.880,0,0,1
1860,21.791,0,0,1
1861,21.634,0,0,1
1862,21.669,0,0,1
1863,21.661,0,0,1
1864,21.567,0,0,1
1865,21.537,0,0,1
1866,22.366,0,0,1
1867,21.713,0,0,1
1868,21.572,0,0,1
1869,21.796,0,0,1
1870,21.933,5,0,0
1871,21.728,0,0,1
1872,21.751,0,0,1
1873,21.718,0,0,1
1874,21.741,0,0,1
1875,21.417,1,0,0
1876,21.419,0,0,1
1877,21.406,0,0,1
1878,21.438,0,0,1
1879,21.427,4,0,0
1880,21.421,0,0,1
1881,21.440,0,0,1
1882,21.547,0,0,1
1883,21.447,0,0,1
1884,21.987,0,0,1
1885,21.712,0,0,1
1886,21.513,0,0,1
1887,21.451,0,0,1
1888,31.099,1,0,0
1889,24.278,0,0,1
1890,23.340,0,0,1
1891,23.362,0,0,1
1892,22.897,0,0,1
1893,22.808,0,0,1
1894,22.872,1,0,0
1895,20.765,0,0,1
1896,20.842,0,0,1
1897,20.926,0,0,1
1898,20.676,0,0,1
1899,20.741,4,0,0
1900,20.906,0,0,1
1901,20.781,0,0,1
1902,20.706,0,0,1
1903,20.680,0,0,1
1904,20.665,0,0,1
1905,20.637,0,0,1
1906,20.754,0,0,1
1907,20.869,0,0,1
1908,20.801,0,0,1
1909,20.731,0,0,1
1910,20.735,0,0,1
1911,20.688,0,0,1
1912,21.102,0,0,1
1913,20.583,0,0,1
1914,20.415,0,0,1
1915,20.423,0,0,1
1916,20.515,0,0,1
1917,20.548,5,0,0
1918,20.533,0,0,1
1919,20.559,0,0,1
1920,20.514,0,0,1
1921,20.440,0,0,1
1922,20.565,0,0,1
1923,20.520,0,0,1
1924,20.496,0,0,1
1925,20.548,0,0,1
1926,20.553,0,0,1
1927,20.500,4,0,0
1928,20.558,0,0,1
1929,20.526,5,0,0
1930,20.499,0,0,1
1931,20.432,0,0,1
1932,20.470,0,0,1
1933,20.444,4,0,0
1934,20.446,0,0,1
1935,20.445,0,0,1
1936,20.458,0,0,1
1937,21.564,0,0,1
1938,20.564,0,0,1
1939,20.586,0,0,1
1940,20.449,0,0,1
1941,20.421,0,0,1
1942,20.442,0,0,1
1943,20.424,0,0,1
1944,20.462,0,0,1
1945,20.418,0,0,1
1946,20.732,0,0,1
1947,20.626,0,0,1
1948,20.619,0,0,1
1949,20.590,4,0,0
1950,20.406,0,0,1
1951,20.410,0,0,1
1952,20.417,0,0,1
1953,20.419,0,0,1
1954,20.472,0,0,1
1955,20.436,0,0,1
1956,20.532,0,0,1
1957,20.530,5,0,0
1958,20.550,0,0,1
1959,20.517,0,0,1
1960,20.541,0,0,1
1961,21.307,0,0,1
1962,20.425,0,0,1
1963,20.414,0,0,1
1964,20.456,0,0,1
1965,20.454,0,0,1
1966,20.523,0,0,1
1967,20.522,0,0,1
1968,20.536,0,0,1
1969,20.480,0,0,1
1970,20.529,0,0,1
1971,20.539,0,0,1
1972,20.485,0,0,1
1973,20.509,0,0,1
1974,21.027,0,0,1
1975,20.908,0,0,1
1976,21.169,0,0,1
1977,21.323,0,0,1
1978,21.165,0,0,1
1979,21.112,0,0,1
1980,21.113,0,0,1
1981,21.162,0,0,1
1982,22.056,0,0,1
1983,21.202,0,0,1
1984,20.691,0,0,1
1985,21.552,0,0,1
1986,20.683,0,0,1
1987,20.546,0,0,1
1988,20.574,0,0,1
1989,20.510,0,0,1
1990,20.411,0,0,1
1991,20.422,0,0,1
1992,20.414,0,0,1
1993,20.458,4,0,0
1994,20.612,0,0,1
1995,20.572,0,0,1
1996,20.535,0,0,1
1997,20.537,0,0,1
1998,20.442,0,0,1
1999,20.428,0,0,1
2000,20.422,0,0,1
2001,20.432,0,0,1
2002,20.494,0,0,1
2003,20.452,0,0,1
2004,20.630,0,0,1
2005,21.845,0,0,1
2006,21.188,0,0,1
2007,21.402,0,0,1
2008,21.280,0,0,1
2009,21.918,0,0,1
2010,21.002,0,0,1
2011,20.700,0,0,1
2012,20.704,0,0,1
2013,20.766,0,0,1
2014,20.637,0,0,1
2015,20.630,0,0,1
2016,20.525,0,0,1
2017,20.490,0,0,1
2018,20.717,0,0,1
2019,20.652,0,0,1
2020,20.614,0,0,1
2021,20.705,0,0,1
2022,20.595,0,0,1
2023,20.731,0,0,1
2024,20.742,0,0,1
2025,20.775,0,0,1
2026,20.888,3,0,0
2027,20.721,0,0,1
2028,20.676,0,0,1
2029,20.622,0,0,1
2030,20.631,0,0,1
2031,20.543,2,0,0
2032,20.552,0,0,1
2033,21.330,0,0,1
2034,20.621,0,0,1
2035,20.525,0,0,1
2036,20.514,1,0,0
2037,20.469,0,0,1
2038,20.395,5,0,0
2039,20.434,5,0,0
2040,20.413,0,0,1
2041,20.438,0,0,1
2042,20.549,0,0,1
2043,20.582,0,0,1
2044,20.478,0,0,1
2045,20.421,0,0,1
2046,20.448,0,0,1
2047,20.489,0,0,1
2048,20.398,0,0,1
2049,20.410,0,0,1
2050,20.428,0,0,1
2051,20.445,0,0,1
2052,20.410,0,0,1
2053,20.580,0,0,1
2054,20.582,0,0,1
2055,20.501,0,0,1
2056,20.586,0,0,1
2057,20.405,0,0,1
2058,21.313,0,0,1
2059,20.390,0,0,1
2060,20.393,3,0,0
2061,20.441,0,0,1
2062,20.504,3,0,0
2063,20.664,0,0,1
2064,20.573,0,0,1
2065,20.530,0,0,1
2066,20.522,5,0,0
2067,20.403,0,0,1
2068,20.380,0,0,1
2069,20.368,0,0,1
2070,20.416,0,0,1
2071,20.371,0,0,1
2072,20.444,0,0,1
2073,20.511,0,0,1
2074,20.604,0,0,1
2075,20.537,0,0,1
2076,20.409,0,0,1
2077,20.412,0,0,1
2078,20.414,0,0,1
2079,20.400,0,0,1
2080,20.406,0,0,1
2081,20.405,0,0,1
2082,21.379,0,0,1
2083,20.554,0,0,1
2084,20.529,0,0,1
2085,20.581,0,0,1
2086,20.445,0,0,1
2087,38.514,0,0,1
2088,20.451,0,0,1
2089,20.485,0,0,1
2090,20.568,0,0,1
2091,20.599,0,0,1
2092,20.625,0,0,1
2093,20.571,0,0,1
2094,20.487,0,0,1
2095,20.520,0,0,1
2096,20.566,0,0,1
2097,20.524,0,0,1
2098,20.574,0,0,1
2099,20.459,0,0,1
2100,20.434,0,0,1
2101,20.549,0,0,1
2102,20.525,0,0,1
2103,20.522,0,0,1
2104,20.474,0,0,1
2105,21.173,0,0,1
2106,20.442,4,0,0
2107,20.555,0,0,1
2108,20.452,0,0,1
2109,20.457,0,0,1
2110,20.637,0,0,1
2111,20.524,0,0,1
2112,20.557,4,0,0
2113,20.579,0,0,1
2114,20.415,0,0,1
2115,20.427,5,0,0
2116,20.460,0,0,1
2117,20.437,5,0,0
2118,20.462,0,0,1
2119,20.441,5,0,0
2120,20.537,0,0,1
2121,20.562,1,0,0
2122,20.760,0,0,1
2123,21.429,0,0,1
2124,21.228,1,0,0
2125,21.026,0,0,1
2126,20.623,0,0,1
2127,20.609,0,0,1
2128,20.833,0,0,1
2129,20.559,0,0,1
2130,22.036,5,0,0
2131,21.140,0,0,1
2132,20.763,0,0,1
2133,20.492,0,0,1
2134,20.530,0,0,1
2135,20.915,0,0,1
2136,21.090,0,0,1
2137,21.089,0,0,1
2138,20.804,0,0,1
2139,20.727,0,0,1
2140,20.624,0,0,1
2141,20.642,0,0,1
2142,20.644,1,0,0
2143,20.699,0,0,1
2144,21.107,0,0,1
2145,20.729,0,0,1
2146,21.121,0,0,1
2147,20.817,0,0,1
2148,21.257,4,0,0
2149,20.853,0,0,1
2150,20.796,0,0,1
2151,20.742,0,0,1
2152,21.318,0,0,1
2153,20.684,0,0,1
2154,21.357,0,0,1
2155,20.449,0,0,1
2156,20.426,0,0,1
2157,20.437,0,0,1
2158,20.396,0,0,1
2159,20.501,0,0,1
2160,20.464,0,0,1
2161,20.410,0,0,1
2162,20.372,0,0,1
2163,20.363,0,0,1
2164,20.366,0,0,1
2165,20.490,0,0,1
2166,20.432,0,0,1
2167,20.480,0,0,1
2168,20.513,4,0,0
2169,20.435,0,0,1
2170,20.421,0,0,1
2171,20.426,0,0,1
2172,20.351,0,0,1
2173,20.356,0,0,1
2174,20.357,0,0,1
2175,20.359,0,0,1
2176,20.368,0,0,1
2177,20.344,4,0,0
2178,21.278,0,0,1
2179,20.421,5,0,0
2180,20.424,0,0,1
2181,20.410,0,0,1
2182,20.370,0,0,1
2183,20.360,0,0,1
2184,20.334,0,0,1
2185,20.337,0,0,1
2186,20.378,0,0,1
2187,20.361,0,0,1
2188,20.428,0,0,1
2189,20.442,0,0,1
2190,20.474,0,0,1
2191,20.393,0,0,1
2192,20.364,0,0,1
2193,20.397,0,0,1
2194,20.376,5,0,0
2195,20.345,0,0,1
2196,20.399,0,0,1
2197,20.358,3,0,0
2198,20.486,0,0,1
2199,20.377,0,0,1
2200,20.362,0,0,1
2201,20.402,0,0,1
2202,20.473,5,0,0
2203,21.278,0,0,1
2204,20.324,0,0,1
2205,20.332,0,0,1
2206,20.403,0,0,1
2207,20.341,0,0,1
2208,20.475,5,0,0
2209,20.432,0,0,1
2210,20.410,0,0,1
2211,20.363,0,0,1
2212,20.311,3,0,0
2213,20.312,0,0,1
2214,20.324,0,0,1
2215,20.302,0,0,1
2216,20.350,0,0,1
2217,20.381,0,0,1
2218,20.427,0,0,1
2219,20.440,0,0,1
2220,20.488,0,0,1
2221,20.448,4,0,0
2222,20.425,0,0,1
2223,20.437,0,0,1
2224,20.338,0,0,1
