sample_id,h2d_ms,kernel_ms,k1_ms,k2_ms,k3_ms,d2h_ms,total_ms,predicted,actual,correct
1262,0.083,1.055,0.829,0.074,0.129,0.100,1.238,0,0,1
1263,0.127,1.051,0.825,0.072,0.135,0.073,1.252,0,0,1
1264,0.080,1.129,0.827,0.051,0.181,0.112,1.321,0,0,1
1265,0.135,1.105,0.839,0.074,0.165,0.081,1.321,0,0,1
1266,0.082,1.094,0.836,0.072,0.165,0.100,1.277,0,0,1
1267,0.129,1.170,0.873,0.080,0.165,0.089,1.387,0,0,1
1268,0.072,1.160,0.866,0.075,0.166,0.104,1.336,0,0,1
1269,0.134,1.168,0.870,0.079,0.165,0.133,1.435,0,0,1
1270,0.068,1.160,0.865,0.076,0.165,0.105,1.332,0,0,1
1271,0.135,1.182,0.870,0.080,0.167,0.089,1.407,0,0,1
1272,0.102,1.111,0.850,0.051,0.140,0.112,1.326,0,0,1
1273,0.134,1.156,0.875,0.081,0.168,0.076,1.366,0,0,1
1274,0.099,1.095,0.834,0.075,0.165,0.100,1.294,0,0,1
1275,0.126,1.177,0.868,0.079,0.167,0.089,1.392,0,0,1
1276,0.142,1.136,0.838,0.079,0.166,0.106,1.384,0,0,1
1277,0.130,1.150,0.836,0.082,0.166,0.085,1.364,0,0,1
1278,0.069,1.129,0.865,0.074,0.166,0.101,1.299,0,0,1
1279,0.095,1.135,0.870,0.080,0.164,0.076,1.306,0,0,1
1280,0.100,1.132,0.861,0.075,0.158,0.069,1.301,0,0,1
1281,0.127,1.120,0.863,0.073,0.165,0.073,1.320,0,0,1
1282,0.085,1.091,0.835,0.073,0.163,0.099,1.275,0,0,1
1283,0.071,1.042,0.845,0.043,0.134,0.051,1.165,0,0,1
1284,0.081,1.086,0.830,0.072,0.163,0.100,1.267,0,0,1
1285,0.072,1.082,0.829,0.071,0.163,0.074,1.228,0,0,1
1286,0.081,1.050,0.850,0.045,0.135,0.069,1.200,0,0,1
1287,0.082,1.085,0.830,0.072,0.163,0.100,1.267,4,0,1
1289,0.091,1.091,0.831,0.073,0.164,0.103,1.285,5,0,1
1291,0.131,1.057,0.830,0.071,0.137,0.074,1.262,0,0,1
1292,0.080,1.055,0.832,0.045,0.127,0.104,1.239,0,0,1
1293,0.132,1.090,0.830,0.072,0.165,0.106,1.328,0,0,1
1294,0.083,1.091,0.829,0.073,0.168,0.101,1.275,0,0,1
1295,0.127,1.152,0.864,0.073,0.163,0.111,1.390,0,0,1
1296,0.083,1.123,0.831,0.073,0.166,0.105,1.311,0,0,1
1297,0.129,1.095,0.832,0.071,0.140,0.081,1.305,0,0,1
1298,0.081,1.125,0.867,0.076,0.130,0.105,1.311,0,0,1
1299,0.130,1.155,0.869,0.080,0.130,0.080,1.365,0,0,1
1300,0.102,1.135,0.865,0.075,0.130,0.136,1.373,0,0,1
1301,0.076,1.135,0.870,0.080,0.131,0.083,1.294,0,0,1
1302,0.101,1.134,0.864,0.074,0.130,0.124,1.359,0,0,1
1303,0.132,1.090,0.854,0.052,0.129,0.089,1.311,0,0,1
1304,0.097,1.151,0.873,0.083,0.169,0.100,1.348,0,0,1
1305,0.128,1.105,0.837,0.079,0.167,0.094,1.327,0,0,1
1306,0.098,1.175,0.874,0.073,0.164,0.112,1.385,0,0,1
1307,0.135,1.134,0.831,0.072,0.166,0.079,1.349,0,0,1
1308,0.085,1.142,0.837,0.074,0.166,0.112,1.339,0,0,1
1309,0.131,1.176,0.875,0.080,0.167,0.087,1.394,0,0,1
1310,0.098,1.171,0.865,0.075,0.163,0.118,1.387,0,0,1
1311,0.128,1.146,0.876,0.099,0.140,0.082,1.356,0,0,1
1312,0.095,1.181,0.907,0.082,0.166,0.101,1.378,0,0,1
1313,0.130,1.137,0.867,0.079,0.168,0.096,1.362,0,0,1
1314,0.104,1.153,0.835,0.091,0.165,0.114,1.371,0,0,1
1315,0.137,1.119,0.833,0.072,0.163,0.080,1.337,0,0,1
1316,0.085,1.092,0.833,0.072,0.163,0.100,1.277,0,0,1
1317,0.097,1.139,0.869,0.080,0.167,0.082,1.318,0,0,1
1318,0.100,1.125,0.864,0.075,0.165,0.099,1.325,0,0,1
1319,0.141,1.134,0.869,0.079,0.165,0.074,1.348,0,0,1
1320,0.068,1.126,0.864,0.075,0.168,0.102,1.296,0,0,1
1321,0.130,1.137,0.867,0.081,0.168,0.078,1.345,0,0,1
1322,0.098,1.128,0.864,0.075,0.169,0.069,1.295,0,0,1
1323,0.096,1.134,0.868,0.079,0.165,0.079,1.309,0,0,1
1324,0.099,1.123,0.862,0.074,0.166,0.100,1.321,0,0,1
1325,0.133,1.040,0.843,0.043,0.134,0.074,1.247,0,0,1
1326,0.084,1.085,0.830,0.071,0.163,0.102,1.271,0,0,1
1327,0.080,1.060,0.836,0.043,0.134,0.109,1.249,1,0,1
1329,0.130,1.094,0.834,0.072,0.165,0.077,1.302,0,0,1
1330,0.082,1.088,0.830,0.072,0.166,0.101,1.272,0,0,1
1331,0.126,1.125,0.830,0.042,0.204,0.108,1.358,0,0,1
1332,0.086,1.091,0.832,0.073,0.163,0.102,1.280,0,0,1
1333,0.127,1.084,0.829,0.072,0.164,0.096,1.307,0,0,1
1334,0.132,1.138,0.839,0.080,0.164,0.079,1.349,5,0,1
1336,0.101,1.124,0.833,0.075,0.164,0.108,1.333,0,0,1
1337,0.135,1.124,0.833,0.074,0.166,0.078,1.337,0,0,1
1338,0.091,1.122,0.833,0.074,0.164,0.104,1.318,0,0,1
1339,0.128,1.146,0.833,0.070,0.163,0.091,1.366,0,0,1
1340,0.078,1.150,0.893,0.047,0.165,0.094,1.322,0,0,1
1341,0.105,1.154,0.919,0.044,0.168,0.115,1.374,0,0,1
1342,0.075,1.034,0.840,0.039,0.134,0.043,1.151,0,0,1
1343,0.118,1.084,0.867,0.034,0.164,0.123,1.326,0,0,1
1344,0.080,1.092,0.872,0.036,0.165,0.048,1.221,0,0,1
1345,0.108,1.016,0.828,0.034,0.134,0.103,1.228,0,0,1
1346,0.085,1.085,0.866,0.035,0.164,0.131,1.302,0,0,1
1347,0.108,1.088,0.871,0.035,0.164,0.121,1.317,0,0,1
1348,0.082,1.075,0.851,0.038,0.165,0.127,1.283,0,0,1
1349,0.110,1.091,0.874,0.033,0.164,0.129,1.330,0,0,1
1350,0.082,1.095,0.875,0.035,0.164,0.102,1.279,0,0,1
1351,0.103,1.085,0.867,0.034,0.164,0.118,1.306,0,0,1
1352,0.083,1.026,0.837,0.035,0.133,0.103,1.211,0,0,1
1353,0.076,1.025,0.832,0.042,0.129,0.101,1.203,0,0,1
1354,0.098,1.050,0.862,0.037,0.130,0.149,1.297,0,0,1
1355,0.109,1.070,0.878,0.042,0.129,0.093,1.272,0,0,1
1356,0.098,1.054,0.868,0.037,0.129,0.100,1.252,0,0,1
1357,0.085,1.011,0.828,0.036,0.127,0.104,1.200,5,0,1
1359,0.108,1.034,0.839,0.042,0.133,0.075,1.218,0,0,1
1360,0.099,1.088,0.866,0.036,0.164,0.103,1.289,0,0,1
1361,0.111,1.067,0.835,0.043,0.167,0.132,1.310,0,0,1
1362,0.098,1.095,0.873,0.035,0.166,0.130,1.323,0,0,1
1363,0.112,1.142,0.839,0.089,0.165,0.111,1.365,0,0,1
1364,0.100,1.111,0.830,0.074,0.140,0.166,1.377,0,0,1
1365,0.113,1.230,1.011,0.044,0.140,0.092,1.436,0,0,1
1366,0.095,1.181,0.906,0.075,0.129,0.145,1.420,0,0,1
1367,0.120,1.174,0.906,0.071,0.128,0.151,1.444,0,0,1
1368,0.143,1.239,0.953,0.080,0.133,0.148,1.529,0,0,1
1369,0.119,1.252,0.950,0.082,0.130,0.145,1.516,0,0,1
1370,0.142,1.124,0.896,0.053,0.130,0.119,1.385,0,0,1
1371,0.115,1.206,0.957,0.083,0.131,0.138,1.459,0,0,1
1372,0.144,1.146,0.906,0.078,0.132,0.136,1.426,0,0,1
1373,0.142,1.267,0.946,0.082,0.166,0.161,1.569,4,0,1
1375,0.116,1.147,0.886,0.051,0.138,0.146,1.409,0,0,1
1376,0.113,1.186,0.909,0.082,0.166,0.135,1.435,3,0,1
1378,0.073,1.146,0.875,0.077,0.166,0.140,1.360,0,0,1
1379,0.116,1.181,0.908,0.081,0.164,0.136,1.434,0,0,1
1380,0.105,1.110,0.854,0.052,0.137,0.114,1.329,0,0,1
1381,0.118,1.127,0.843,0.082,0.167,0.110,1.355,0,0,1
1382,0.104,1.101,0.833,0.075,0.165,0.105,1.310,0,0,1
1383,0.115,1.134,0.869,0.073,0.164,0.111,1.360,0,0,1
1384,0.159,1.144,0.870,0.078,0.167,0.106,1.409,0,0,1
1385,0.118,1.167,0.872,0.079,0.187,0.091,1.376,0,0,1
1386,0.116,1.183,0.905,0.081,0.168,0.119,1.418,5,0,1
1388,0.103,1.146,0.841,0.075,0.166,0.124,1.373,0,0,1
1389,0.114,1.089,0.848,0.037,0.163,0.114,1.317,0,0,1
1390,0.122,1.077,0.840,0.041,0.165,0.069,1.267,0,0,1
1391,0.064,1.070,0.842,0.035,0.163,0.113,1.247,0,0,1
1392,0.060,1.057,0.831,0.036,0.165,0.054,1.171,0,0,1
1393,0.062,1.096,0.867,0.036,0.167,0.080,1.238,5,0,1
1395,0.111,1.118,0.871,0.049,0.171,0.111,1.341,0,0,1
1396,0.104,1.110,0.863,0.036,0.185,0.074,1.289,0,0,1
1397,0.107,1.111,0.875,0.042,0.165,0.111,1.328,0,0,1
1398,0.113,1.036,0.835,0.036,0.137,0.078,1.227,3,0,1
1400,0.112,1.018,0.832,0.033,0.128,0.108,1.239,5,0,1
1402,0.084,1.059,0.865,0.037,0.130,0.078,1.221,0,0,1
1403,0.089,1.022,0.831,0.037,0.130,0.053,1.164,5,0,1
1405,0.111,1.057,0.864,0.038,0.130,0.108,1.277,0,0,1
1406,0.148,1.037,0.836,0.042,0.131,0.077,1.262,0,0,1
1407,0.103,1.095,0.865,0.037,0.166,0.078,1.276,5,0,1
1409,0.117,1.109,0.872,0.041,0.167,0.107,1.333,0,0,1
1410,0.120,1.103,0.865,0.047,0.165,0.075,1.298,0,0,1
1411,0.085,1.099,0.835,0.074,0.165,0.108,1.292,0,0,1
1412,0.172,1.140,0.868,0.079,0.167,0.078,1.389,0,0,1
1413,0.116,1.046,0.834,0.045,0.134,0.090,1.252,0,0,1
1414,0.111,1.092,0.830,0.072,0.165,0.108,1.311,5,0,1
1416,0.087,1.144,0.876,0.080,0.163,0.081,1.312,0,0,1
1417,0.113,1.131,0.832,0.071,0.164,0.116,1.359,0,0,1
1418,0.092,1.142,0.836,0.073,0.165,0.058,1.292,0,0,1
1419,0.157,1.181,0.903,0.083,0.166,0.078,1.416,3,0,1
1421,0.080,1.131,0.870,0.096,0.137,0.076,1.287,0,0,1
1422,0.101,1.131,0.864,0.074,0.165,0.078,1.310,0,0,1
1423,0.110,1.099,0.862,0.072,0.139,0.110,1.320,0,0,1
1424,0.117,1.145,0.836,0.074,0.165,0.115,1.377,5,0,1
1426,0.141,1.120,0.841,0.077,0.168,0.052,1.313,0,0,1
1427,0.132,1.141,0.868,0.075,0.142,0.120,1.393,0,0,1
1428,0.156,1.143,0.873,0.080,0.165,0.072,1.370,0,0,1
1429,0.104,1.121,0.862,0.072,0.168,0.071,1.297,0,0,1
1430,0.111,1.136,0.870,0.080,0.164,0.105,1.353,4,0,1
1432,0.097,1.083,0.838,0.046,0.136,0.074,1.254,0,0,1
1433,0.113,1.090,0.832,0.071,0.164,0.104,1.307,0,0,1
1434,0.085,1.089,0.831,0.072,0.166,0.050,1.223,0,0,1
1435,0.069,1.088,0.831,0.044,0.135,0.113,1.271,0,0,1
1436,0.091,1.106,0.836,0.075,0.165,0.052,1.249,0,0,1
1437,0.109,1.107,0.838,0.080,0.167,0.103,1.319,0,0,1
1438,0.096,1.153,0.865,0.075,0.165,0.081,1.330,0,0,1
1439,0.111,1.069,0.834,0.073,0.140,0.105,1.285,0,0,1
1440,0.086,1.053,0.830,0.072,0.133,0.049,1.189,0,0,1
1441,0.108,1.085,0.863,0.072,0.131,0.068,1.261,0,0,1
1442,0.082,1.056,0.831,0.074,0.130,0.071,1.210,0,0,1
1443,0.109,1.066,0.836,0.080,0.128,0.102,1.276,0,0,1
1444,0.097,1.091,0.865,0.076,0.129,0.070,1.258,0,0,1
1445,0.109,1.070,0.837,0.081,0.131,0.104,1.283,0,0,1
1446,0.097,1.055,0.829,0.073,0.133,0.047,1.199,0,0,1
1447,0.124,1.117,0.861,0.074,0.163,0.108,1.350,0,0,1
1448,0.082,1.122,0.861,0.077,0.165,0.071,1.275,0,0,1
1449,0.110,1.130,0.867,0.078,0.164,0.101,1.340,0,0,1
1450,0.096,1.126,0.866,0.075,0.166,0.072,1.294,0,0,1
1451,0.110,1.138,0.870,0.081,0.166,0.115,1.364,0,0,1
1452,0.094,1.122,0.863,0.075,0.165,0.074,1.290,0,0,1
1453,0.078,1.120,0.862,0.074,0.165,0.113,1.310,0,0,1
1454,0.146,1.138,0.868,0.079,0.170,0.071,1.356,0,0,1
1455,0.109,1.151,0.867,0.077,0.185,0.069,1.329,0,0,1
1456,0.079,1.146,0.872,0.081,0.170,0.074,1.298,0,0,1
1457,0.138,1.077,0.836,0.043,0.139,0.077,1.292,3,0,1
1459,0.110,1.093,0.835,0.070,0.166,0.104,1.308,0,0,1
1460,0.136,1.099,0.827,0.084,0.168,0.048,1.283,0,0,1
1461,0.112,1.151,0.866,0.072,0.163,0.114,1.377,0,0,1
1462,0.139,1.122,0.831,0.075,0.165,0.084,1.345,0,0,1
1463,0.116,1.121,0.840,0.057,0.166,0.109,1.346,0,0,1
1464,0.135,1.163,0.869,0.077,0.165,0.077,1.375,0,0,1
1465,0.111,1.169,0.870,0.082,0.164,0.114,1.394,0,0,1
1466,0.121,1.155,0.866,0.074,0.170,0.074,1.350,0,0,1
1467,0.081,1.157,0.869,0.081,0.181,0.112,1.350,0,0,1
1468,0.097,1.135,0.874,0.075,0.165,0.118,1.351,0,0,1
1469,0.106,1.068,0.847,0.042,0.134,0.131,1.305,0,0,1
1470,0.085,1.090,0.828,0.073,0.165,0.062,1.238,0,0,1
1471,0.075,1.077,0.823,0.070,0.164,0.108,1.259,0,0,1
1472,0.081,1.072,0.825,0.043,0.140,0.070,1.223,0,0,1
1473,0.088,1.081,0.824,0.074,0.163,0.054,1.224,3,0,1
1475,0.109,1.140,0.839,0.088,0.163,0.099,1.348,0,0,1
1476,0.102,1.106,0.827,0.074,0.140,0.066,1.274,0,0,1
1477,0.117,1.112,0.838,0.072,0.133,0.122,1.350,0,0,1
1478,0.104,1.151,0.871,0.082,0.166,0.055,1.310,0,0,1
1479,0.110,1.135,0.838,0.081,0.165,0.117,1.363,0,0,1
1480,0.116,1.116,0.830,0.079,0.165,0.125,1.357,0,0,1
1481,0.118,1.086,0.831,0.078,0.142,0.117,1.321,0,0,1
1482,0.096,1.071,0.832,0.075,0.130,0.085,1.253,0,0,1
1483,0.115,1.041,0.830,0.047,0.131,0.145,1.300,0,0,1
1484,0.094,1.073,0.830,0.078,0.131,0.074,1.241,0,0,1
1485,0.083,1.069,0.831,0.075,0.131,0.115,1.267,0,0,1
1486,0.092,1.074,0.833,0.074,0.132,0.080,1.246,0,0,1
1487,0.131,1.067,0.831,0.074,0.130,0.116,1.314,0,0,1
1488,0.115,1.076,0.831,0.076,0.135,0.074,1.265,0,0,1
1489,0.115,1.116,0.832,0.077,0.172,0.118,1.349,0,0,1
1490,0.115,1.102,0.830,0.074,0.165,0.075,1.292,0,0,1
1491,0.115,1.111,0.830,0.080,0.169,0.140,1.366,0,0,1
1492,0.072,1.117,0.839,0.074,0.171,0.077,1.265,0,0,1
1493,0.120,1.102,0.830,0.074,0.165,0.125,1.346,0,0,1
1494,0.111,1.054,0.836,0.045,0.140,0.084,1.249,0,0,1
1495,0.118,1.113,0.835,0.076,0.167,0.119,1.351,0,0,1
1496,0.111,1.104,0.830,0.075,0.168,0.072,1.288,0,0,1
1497,0.080,1.082,0.825,0.073,0.165,0.093,1.255,5,0,1
1500,0.102,1.116,0.825,0.074,0.170,0.073,1.291,0,0,1
1501,0.109,1.143,0.833,0.074,0.165,0.092,1.343,4,0,1
1503,0.110,1.132,0.829,0.073,0.165,0.099,1.341,0,0,1
1504,0.111,1.125,0.826,0.078,0.168,0.069,1.305,0,0,1
1505,0.066,1.093,0.830,0.074,0.166,0.069,1.227,4,0,1
1507,0.066,1.058,0.824,0.074,0.140,0.086,1.210,0,0,1
1508,0.065,1.091,0.825,0.075,0.170,0.084,1.240,5,0,1
1510,0.100,1.078,0.822,0.073,0.163,0.069,1.246,0,0,1
1511,0.109,1.083,0.824,0.073,0.166,0.071,1.262,0,0,1
1512,0.070,1.083,0.823,0.075,0.165,0.067,1.220,0,0,1
1513,0.067,1.055,0.824,0.073,0.140,0.073,1.196,0,0,1
1514,0.075,1.096,0.825,0.075,0.134,0.100,1.271,5,0,1
1516,0.059,1.105,0.831,0.078,0.130,0.093,1.257,0,0,1
1517,0.054,1.057,0.828,0.073,0.132,0.070,1.180,0,0,1
1518,0.109,1.044,0.824,0.071,0.130,0.070,1.222,5,0,1
1520,0.100,1.046,0.822,0.075,0.130,0.076,1.221,0,0,1
1521,0.103,1.109,0.828,0.072,0.143,0.077,1.289,5,0,1
1523,0.099,1.048,0.826,0.073,0.130,0.063,1.211,4,0,1
1525,0.117,1.046,0.825,0.072,0.129,0.066,1.228,0,0,1
1526,0.099,1.049,0.823,0.073,0.132,0.041,1.190,0,0,1
1527,0.073,1.049,0.824,0.073,0.132,0.066,1.188,5,0,1
1530,0.064,1.118,0.857,0.075,0.168,0.064,1.246,5,0,1
1532,0.051,1.084,0.826,0.073,0.166,0.063,1.198,0,0,1
1533,0.053,1.091,0.825,0.079,0.167,0.067,1.211,0,0,1
1534,0.099,1.096,0.824,0.079,0.168,0.068,1.263,0,0,1
1535,0.104,1.078,0.823,0.073,0.165,0.074,1.256,0,0,1
1536,0.059,1.082,0.824,0.073,0.167,0.068,1.209,0,0,1
1537,0.058,1.086,0.825,0.075,0.168,0.076,1.220,0,0,1
1538,0.052,1.057,0.828,0.075,0.134,0.064,1.173,0,0,1
1539,0.051,1.090,0.824,0.077,0.168,0.066,1.206,0,0,1
1540,0.099,1.082,0.824,0.074,0.165,0.076,1.257,0,0,1
1541,0.104,1.092,0.825,0.078,0.169,0.064,1.260,0,0,1
1542,0.138,1.086,0.826,0.073,0.166,0.102,1.326,0,0,1
1543,0.070,1.086,0.823,0.073,0.170,0.063,1.219,0,0,1
1544,0.065,1.060,0.825,0.073,0.143,0.067,1.192,0,0,1
1545,0.122,1.081,0.826,0.075,0.132,0.072,1.275,0,0,1
1546,0.060,1.082,0.828,0.074,0.130,0.073,1.214,0,0,1
1547,0.056,1.101,0.827,0.079,0.131,0.075,1.233,0,0,1
1548,0.083,1.057,0.828,0.076,0.131,0.065,1.205,0,0,1
1549,0.107,1.050,0.824,0.075,0.131,0.065,1.222,0,0,1
1550,0.100,1.039,0.820,0.073,0.128,0.068,1.207,0,0,1
1551,0.075,1.020,0.824,0.043,0.134,0.062,1.156,0,0,1
1552,0.053,1.011,0.823,0.041,0.129,0.068,1.132,0,0,1
1553,0.054,1.040,0.821,0.068,0.132,0.061,1.156,0,0,1
1554,0.049,1.087,0.825,0.070,0.130,0.128,1.263,0,0,1
1555,0.112,1.090,0.828,0.070,0.128,0.131,1.334,3,0,1
1557,0.084,1.066,0.826,0.086,0.129,0.056,1.205,0,0,1
1558,0.060,1.045,0.825,0.074,0.128,0.099,1.204,0,0,1
1559,0.119,1.045,0.824,0.074,0.128,0.058,1.221,0,0,1
1560,0.059,1.047,0.825,0.074,0.129,0.103,1.209,0,0,1
1561,0.056,1.052,0.822,0.079,0.132,0.058,1.166,0,0,1
1562,0.120,1.082,0.828,0.078,0.127,0.061,1.263,4,0,1
1564,0.101,1.103,0.833,0.078,0.126,0.119,1.323,0,0,1
1565,0.104,1.097,0.829,0.077,0.125,0.080,1.280,0,0,1
1566,0.077,1.076,0.843,0.076,0.129,0.102,1.255,0,0,1
1567,0.066,1.045,0.824,0.075,0.127,0.055,1.166,0,0,1
1568,0.100,1.045,0.825,0.073,0.128,0.109,1.254,0,0,1
1569,0.070,1.043,0.823,0.073,0.128,0.053,1.166,0,0,1
1570,0.100,1.047,0.830,0.072,0.126,0.104,1.252,0,0,1
1571,0.105,1.037,0.823,0.070,0.126,0.053,1.195,0,0,1
1572,0.071,1.040,0.824,0.070,0.127,0.101,1.211,0,0,1
1573,0.075,1.041,0.822,0.072,0.128,0.049,1.165,0,0,1
1574,0.056,1.038,0.824,0.069,0.126,0.102,1.196,0,0,1
1575,0.053,1.054,0.827,0.078,0.128,0.052,1.159,0,0,1
1576,0.100,1.042,0.823,0.075,0.125,0.100,1.242,0,0,1
1577,0.107,1.036,0.822,0.071,0.124,0.054,1.197,0,0,1
1578,0.103,1.082,0.823,0.074,0.124,0.118,1.304,0,0,1
1579,0.103,1.071,0.825,0.072,0.125,0.053,1.227,0,0,1
1580,0.103,1.084,0.826,0.070,0.125,0.131,1.319,0,0,1
1581,0.074,1.084,0.828,0.074,0.153,0.072,1.230,0,0,1
1582,0.099,1.081,0.829,0.079,0.152,0.101,1.282,0,0,1
1583,0.105,1.140,0.869,0.089,0.162,0.046,1.291,0,0,1
1584,0.069,1.127,0.868,0.084,0.155,0.062,1.258,0,0,1
1585,0.107,1.075,0.824,0.077,0.156,0.068,1.251,0,0,1
1586,0.096,1.069,0.822,0.074,0.156,0.045,1.211,0,0,1
1587,0.079,1.071,0.822,0.076,0.155,0.127,1.276,0,0,1
1588,0.098,1.085,0.829,0.082,0.155,0.062,1.245,0,0,1
1589,0.103,1.071,0.823,0.076,0.155,0.046,1.221,0,0,1
1590,0.070,1.028,0.821,0.038,0.153,0.047,1.145,0,0,1
1591,0.106,1.036,0.823,0.038,0.155,0.110,1.251,0,0,1
1592,0.098,1.040,0.828,0.035,0.159,0.048,1.187,0,0,1
1593,0.079,1.034,0.826,0.039,0.152,0.071,1.183,0,0,1
1594,0.098,1.041,0.830,0.045,0.148,0.062,1.201,0,0,1
1595,0.106,1.030,0.822,0.038,0.153,0.142,1.278,0,0,1
1596,0.107,1.030,0.823,0.037,0.154,0.048,1.186,0,0,1
1597,0.073,1.029,0.823,0.037,0.154,0.090,1.192,0,0,1
1598,0.100,1.036,0.826,0.038,0.154,0.108,1.244,3,0,1
1600,0.097,1.049,0.831,0.043,0.156,0.064,1.210,0,0,1
1601,0.106,1.039,0.825,0.037,0.161,0.047,1.192,0,0,1
1602,0.097,1.028,0.822,0.035,0.154,0.048,1.173,0,0,1
1603,0.105,1.027,0.821,0.037,0.152,0.089,1.221,0,0,1
1604,0.058,1.040,0.821,0.036,0.168,0.048,1.146,0,0,1
1605,0.108,1.030,0.823,0.038,0.152,0.055,1.193,0,0,1
1606,0.097,1.027,0.822,0.037,0.152,0.049,1.173,0,0,1
1607,0.109,1.027,0.824,0.037,0.150,0.067,1.203,0,0,1
1608,0.112,1.033,0.826,0.036,0.150,0.107,1.252,5,0,1
1610,0.100,1.024,0.820,0.035,0.152,0.041,1.165,0,0,1
1611,0.108,1.059,0.823,0.039,0.139,0.081,1.248,0,0,1
1612,0.068,1.040,0.829,0.034,0.151,0.044,1.152,0,0,1
1613,0.060,1.026,0.822,0.037,0.150,0.067,1.154,0,0,1
1614,0.051,1.018,0.821,0.035,0.145,0.042,1.112,0,0,1
1615,0.107,1.026,0.823,0.037,0.150,0.067,1.200,0,0,1
1616,0.108,1.035,0.821,0.035,0.163,0.042,1.185,0,0,1
1617,0.063,1.024,0.822,0.036,0.149,0.044,1.131,1,0,1
1619,0.065,1.024,0.822,0.035,0.150,0.066,1.154,0,0,1
1620,0.098,1.057,0.820,0.069,0.152,0.042,1.197,0,0,1
1621,0.093,1.026,0.822,0.038,0.149,0.066,1.185,0,0,1
1622,0.056,1.020,0.819,0.034,0.150,0.044,1.119,0,0,1
1623,0.107,1.026,0.820,0.040,0.150,0.067,1.199,0,0,1
1624,0.096,1.073,0.821,0.074,0.163,0.044,1.213,0,0,1
1625,0.108,1.063,0.823,0.074,0.149,0.066,1.237,0,0,1
1626,0.100,1.040,0.827,0.044,0.151,0.062,1.201,0,0,1
1627,0.063,1.041,0.822,0.039,0.163,0.066,1.169,0,0,1
1628,0.099,1.041,0.827,0.045,0.151,0.061,1.202,0,0,1
1629,0.099,1.090,0.821,0.071,0.152,0.050,1.240,5,0,1
1631,0.101,1.029,0.824,0.034,0.151,0.044,1.174,5,0,1
1633,0.059,1.058,0.824,0.034,0.152,0.048,1.165,3,0,1
1635,0.057,1.044,0.825,0.034,0.165,0.039,1.140,0,0,1
1636,0.047,1.043,0.824,0.034,0.140,0.048,1.138,0,0,1
1637,0.050,1.021,0.822,0.033,0.150,0.042,1.114,4,0,1
1639,0.051,1.026,0.821,0.035,0.153,0.046,1.124,0,0,1
1640,0.050,1.059,0.821,0.071,0.150,0.043,1.152,0,0,1
1641,0.100,1.058,0.821,0.072,0.150,0.066,1.224,0,0,1
1642,0.077,1.027,0.822,0.037,0.151,0.067,1.171,5,0,1
1644,0.049,1.023,0.820,0.035,0.152,0.043,1.115,0,0,1
1645,0.054,1.023,0.821,0.034,0.150,0.067,1.143,0,0,1
1646,0.049,1.060,0.821,0.072,0.150,0.052,1.161,0,0,1
1647,0.103,1.062,0.822,0.072,0.151,0.107,1.271,0,0,1
1648,0.098,1.074,0.827,0.077,0.151,0.061,1.233,0,0,1
1649,0.061,1.074,0.830,0.041,0.153,0.071,1.206,5,0,1
1651,0.061,1.110,0.825,0.073,0.150,0.120,1.291,0,0,1
1652,0.061,1.086,0.826,0.036,0.163,0.075,1.222,0,0,1
1653,0.091,1.106,0.853,0.080,0.152,0.146,1.343,3,0,1
1656,0.106,1.078,0.831,0.078,0.151,0.062,1.247,0,0,1
1657,0.074,1.024,0.822,0.036,0.149,0.103,1.201,0,0,1
1658,0.060,1.026,0.823,0.035,0.152,0.047,1.133,0,0,1
1659,0.059,1.023,0.821,0.037,0.149,0.109,1.191,0,0,1
1660,0.051,1.019,0.819,0.034,0.150,0.048,1.118,0,0,1
1661,0.056,1.103,0.821,0.075,0.149,0.125,1.284,0,0,1
1662,0.100,1.124,0.831,0.079,0.152,0.078,1.301,0,0,1
1663,0.065,1.118,0.859,0.043,0.153,0.102,1.284,3,0,1
1665,0.062,1.147,0.912,0.037,0.150,0.146,1.354,0,0,1
1666,0.059,1.037,0.821,0.034,0.165,0.072,1.167,4,0,1
1670,0.050,1.071,0.820,0.070,0.163,0.051,1.172,0,0,1
1671,0.077,1.044,0.824,0.038,0.166,0.103,1.224,0,0,1
1672,0.055,1.034,0.821,0.033,0.163,0.046,1.135,0,0,1
1673,0.057,1.038,0.822,0.036,0.163,0.104,1.198,0,0,1
1674,0.047,1.029,0.843,0.036,0.133,0.050,1.126,0,0,1
1675,0.053,1.039,0.824,0.036,0.163,0.110,1.202,0,0,1
1676,0.110,1.122,0.826,0.070,0.163,0.117,1.349,4,0,1
1678,0.098,1.101,0.823,0.068,0.162,0.046,1.245,0,0,1
1679,0.095,1.109,0.825,0.073,0.163,0.081,1.286,0,0,1
1680,0.100,1.040,0.825,0.034,0.162,0.044,1.185,0,0,1
1681,0.067,1.036,0.823,0.035,0.162,0.103,1.206,0,0,1
1682,0.098,1.072,0.822,0.069,0.165,0.046,1.216,5,0,1
1685,0.103,1.102,0.823,0.071,0.163,0.107,1.313,0,0,1
1686,0.101,1.102,0.823,0.069,0.164,0.048,1.251,0,0,1
1687,0.110,1.112,0.825,0.080,0.170,0.075,1.298,0,0,1
1688,0.063,1.041,0.823,0.038,0.163,0.105,1.209,4,0,1
